"S","PropError","TransRateError","propRareSample","DOS","TotalTransitions","minSampleSize","SampleSize","AverageDurationError","TruePropRare","AverageDuration","Ant","TaskNumber"
32,0.0926315908827617,6.404749144259e-05,0,0.44780816954986,345,552.05,527,21324.6688492277,0.555475047550041,38.2951084989572,1,8
32,0.0610558160568211,0.000232199960921992,0,0.496694140023549,436,69.00625,527,20258.441712893,0.567611629381397,40.56269367177,2,7
32,0.0109422691772928,4.08743891093686e-05,0,0.579227425052079,423,56.9123711340206,527,19749.6952654612,0.548863327597138,36.4858087501349,3,7
32,0.351389797528499,0.000186191854243351,0.231617647058824,0.446200525314736,554,160.014492753623,527,6824.13725456285,0.453944389095191,25.888764490278,4,8
32,0.15520081009806,8.75210117036262e-06,0.641544117647059,0.654707454034961,112,2208.2,527,196260.726898663,0.799927542795037,88.9685570909255,5,8
32,0.00310577326272114,3.06438012064675e-05,0.558823529411765,0.823419527216738,201,334.575757575758,527,13319.4845889207,0.651209129607825,31.3558501631184,6,6
32,0.0312857180257213,0.000199644735128225,0,0.665123177248438,417,1380.125,527,3140.32012972208,0.390816049270899,24.0353798961542,7,6
32,0.280370511696921,5.22515660018714e-05,0.836397058823529,0.556278869667603,266,408.925925925926,527,37490.1705729683,0.637623403677203,46.833896440778,8,8
32,0.0352477527405687,4.59244043586871e-05,0,0.500158500135857,497,581.105263157895,527,20784.1521994117,0.488633275971379,32.4706419782873,9,9
64,0.013329028629003,2.31928127388169e-05,0,0.44780816954986,345,552.05,527,23089.2788802623,0.555475047550041,38.2951084989572,1,8
64,0.152463960241794,0.000131764347577767,0.25,0.496694140023549,436,69.00625,527,22220.3863552176,0.567611629381397,40.56269367177,2,7
64,0.524245012280676,0.128615979229608,0.222222222222222,0.579227425052079,423,56.9123711340206,527,25232.6689732103,0.548863327597138,36.4858087501349,3,7
64,0.0171902765049424,8.58650743053997e-05,0,0.446200525314736,554,160.014492753623,527,7425.19594480966,0.453944389095191,25.888764490278,4,8
64,0.0256425484896499,2.81935480625571e-05,0.263888888888889,0.654707454034961,112,2208.2,527,198742.218415761,0.799927542795037,88.9685570909255,5,8
64,0.0164492422500291,1.38786195999838e-05,0.475694444444444,0.823419527216738,201,334.575757575758,527,15029.0630243977,0.651209129607825,31.3558501631184,6,6
64,0.000666983568375506,8.0966224372328e-05,0,0.665123177248438,417,1380.125,527,4461.05459687821,0.390816049270899,24.0353798961542,7,6
64,0.00320752258314748,1.79161810853529e-05,0,0.556278869667603,266,408.925925925926,527,35759.2968198466,0.637623403677203,46.833896440778,8,8
64,0.0176993105837427,5.51686793373178e-05,0,0.500158500135857,497,581.105263157895,527,20467.4781468183,0.488633275971379,32.4706419782873,9,9
128,0.0211609293065557,5.36222876301664e-05,0,0.44780816954986,345,552.05,527,24775.9076390357,0.555475047550041,38.2951084989572,1,8
128,0.0162274458824515,2.32971743533929e-05,0,0.496694140023549,436,69.00625,527,23782.9648416833,0.567611629381397,40.56269367177,2,7
128,0.00267131035362915,2.58184102357032e-05,0,0.579227425052079,423,56.9123711340206,527,23921.4471013212,0.548863327597138,36.4858087501349,3,7
128,0.004498967001276,0.000130925905034507,0,0.446200525314736,554,160.014492753623,527,8333.05767206875,0.453944389095191,25.888764490278,4,8
128,0.0568478500914388,7.49101566909179e-06,0,0.654707454034961,112,2208.2,527,203694.252064022,0.799927542795037,88.9685570909255,5,8
128,0.000639443817181507,0.380052867403106,0.19375,0.823419527216738,201,334.575757575758,527,15726.5905671936,0.651209129607825,31.3558501631184,6,6
128,0.00364837833795062,3.57433527938789e-05,0,0.665123177248438,417,1380.125,527,5255.30909039223,0.390816049270899,24.0353798961542,7,6
128,0.00965404862745287,3.05930271475797e-05,0,0.556278869667603,266,408.925925925926,527,37729.1291266613,0.637623403677203,46.833896440778,8,8
128,0.000244728429504746,4.14916024460008e-05,0,0.500158500135857,497,581.105263157895,527,21848.420788432,0.488633275971379,32.4706419782873,9,9
1,0.0974788122709698,7.42099312749228e-05,0,0.44780816954986,345,552.05,528,6784.41502347901,0.555475047550041,38.2951084989572,1,8
1,0.25125006738346,0.000145136551017128,0.618147448015123,0.496694140023549,436,69.00625,528,8016.00264791762,0.567611629381397,40.56269367177,2,7
1,0.167720216063715,7.59986827316262e-05,0.727788279773157,0.579227425052079,423,56.9123711340206,528,6176.09507379845,0.548863327597138,36.4858087501349,3,7
1,0.0518601532487518,0.000764833926029183,0,0.446200525314736,554,160.014492753623,528,3244.36484755498,0.453944389095191,25.888764490278,4,8
1,0.826746142308861,2.04587751538036e-05,0.998109640831758,0.654707454034961,112,2208.2,528,311332.203270405,0.799927542795037,88.9685570909255,5,8
1,0.00720884513667893,2.5233280404218e-05,0.504725897920605,0.823419527216738,201,334.575757575758,528,1547.83210997609,0.651209129607825,31.3558501631184,6,6
1,0.0128613365811011,7.97635183874962e-05,0.315689981096408,0.665123177248438,417,1380.125,528,1492.0225888655,0.390816049270899,24.0353798961542,7,6
1,0.328181230228807,0.000116551033434339,0.998109640831758,0.556278869667603,266,408.925925925926,528,208951.45676768,0.637623403677203,46.833896440778,8,8
1,0.0608686753343496,7.52878166390535e-05,0.516068052930057,0.500158500135857,497,581.105263157895,528,15278.7973245278,0.488633275971379,32.4706419782873,9,9
2,0.0420306219482982,0.000141581715622586,0,0.44780816954986,345,552.05,528,8851.26551152855,0.555475047550041,38.2951084989572,1,8
2,0.107997012897879,4.48062821029243e-05,0.232075471698113,0.496694140023549,436,69.00625,528,11508.617192601,0.567611629381397,40.56269367177,2,7
2,0.300240857649934,0.000242402188335457,0.916981132075472,0.579227425052079,423,56.9123711340206,528,2025.80905166456,0.548863327597138,36.4858087501349,3,7
2,0.0980599712624189,6.65752536827098e-05,0.49811320754717,0.446200525314736,554,160.014492753623,528,7295.42034458669,0.453944389095191,25.888764490278,4,8
2,0.582664185055285,0.000110205734458753,0.49811320754717,0.654707454034961,112,2208.2,528,177382.257047397,0.799927542795037,88.9685570909255,5,8
2,0.0215745592961242,4.4183239459909e-05,0.792452830188679,0.823419527216738,201,334.575757575758,528,2383.1616932162,0.651209129607825,31.3558501631184,6,6
2,0.183692844865317,0.00019847812927642,0.737735849056604,0.665123177248438,417,1380.125,528,15309.0381470863,0.390816049270899,24.0353798961542,7,6
2,0.169605475168924,0.000155891147134431,0,0.556278869667603,266,408.925925925926,528,18421.0473798918,0.637623403677203,46.833896440778,8,8
2,0.325308223802539,5.02937793671738e-05,0.250943396226415,0.500158500135857,497,581.105263157895,528,7685.09081693975,0.488633275971379,32.4706419782873,9,9
4,0.113117455305834,0.000145432849957928,0.234962406015038,0.44780816954986,345,552.05,528,10459.7465745975,0.555475047550041,38.2951084989572,1,8
4,0.311441012059638,0.000124128148638616,0.366541353383459,0.496694140023549,436,69.00625,528,26100.4326255973,0.567611629381397,40.56269367177,2,7
4,0.0343301752158821,1.62122100476681e-05,0.505639097744361,0.579227425052079,423,56.9123711340206,528,4983.59607851327,0.548863327597138,36.4858087501349,3,7
4,0.0925059260116801,3.83642489577715e-05,0.24812030075188,0.446200525314736,554,160.014492753623,528,1758.40036082461,0.453944389095191,25.888764490278,4,8
4,0.0788858941429341,2.04587751538036e-05,0.992481203007519,0.654707454034961,112,2208.2,528,105267.631841834,0.799927542795037,88.9685570909255,5,8
4,0.0100954759704217,8.94539277958755e-06,0.727443609022556,0.823419527216738,201,334.575757575758,528,5660.07305594889,0.651209129607825,31.3558501631184,6,6
4,0.00159266800760893,3.45352691471865e-05,0,0.665123177248438,417,1380.125,528,278.217934917245,0.390816049270899,24.0353798961542,7,6
4,0.0666515454540349,4.12219491646635e-05,0.351503759398496,0.556278869667603,266,408.925925925926,528,10696.7140655738,0.637623403677203,46.833896440778,8,8
4,0.0938406119059761,4.47003105084271e-05,0.24812030075188,0.500158500135857,497,581.105263157895,528,17980.5698555592,0.488633275971379,32.4706419782873,9,9
8,0.0190056962373098,0.000122750337976749,0,0.44780816954986,345,552.05,528,7899.48299726379,0.555475047550041,38.2951084989572,1,8
8,0.0661880764791178,0.000148888596777113,0.369402985074627,0.496694140023549,436,69.00625,528,14510.847049784,0.567611629381397,40.56269367177,2,7
8,0.00646596685970839,0.000118620739999765,0.485074626865672,0.579227425052079,423,56.9123711340206,528,12830.6064585053,0.548863327597138,36.4858087501349,3,7
8,0.0657903173339401,0.000147878566844962,0,0.446200525314736,554,160.014492753623,528,999.32510159971,0.453944389095191,25.888764490278,4,8
8,0.0824411623377225,0.24228134182478,0.492537313432836,0.654707454034961,112,2208.2,528,150330.456843302,0.799927542795037,88.9685570909255,5,8
8,0.00292827131191908,1.79946163139738e-05,0.358208955223881,0.823419527216738,201,334.575757575758,528,7069.07632605479,0.651209129607825,31.3558501631184,6,6
8,0.517517957985188,0.372778160730207,0.384328358208955,0.665123177248438,417,1380.125,528,3865.60912916967,0.390816049270899,24.0353798961542,7,6
8,0.143217211610166,0.000353812291954943,0,0.556278869667603,266,408.925925925926,528,20053.7332286321,0.637623403677203,46.833896440778,8,8
8,0.0311327253743999,0.000160148896977477,0.255597014925373,0.500158500135857,497,581.105263157895,528,18353.700097141,0.488633275971379,32.4706419782873,9,9
16,0.25673100729426,0.0624555508749643,0,0.44780816954986,345,552.05,528,29880.7596145363,0.555475047550041,38.2951084989572,1,8
16,0.133043825719635,5.28012681716294e-05,0,0.496694140023549,436,69.00625,528,17301.9785270301,0.567611629381397,40.56269367177,2,7
16,0.0157970431359287,1.9867441396321e-05,0,0.579227425052079,423,56.9123711340206,528,16778.6028417678,0.548863327597138,36.4858087501349,3,7
16,0.0227433604575376,2.66691980210716e-05,0.255514705882353,0.446200525314736,554,160.014492753623,528,4596.15256421134,0.453944389095191,25.888764490278,4,8
16,0.255942682784011,3.03163015586413e-05,0.806985294117647,0.654707454034961,112,2208.2,528,185660.839894405,0.799927542795037,88.9685570909255,5,8
16,0.0169826205781028,2.27905033612421e-05,0.806985294117647,0.823419527216738,201,334.575757575758,528,10162.3871341268,0.651209129607825,31.3558501631184,6,6
16,0.02974915647255,7.06623139611195e-05,0,0.665123177248438,417,1380.125,528,3055.55163395562,0.390816049270899,24.0353798961542,7,6
16,0.00696644915444226,7.65046293643267e-05,0,0.556278869667603,266,408.925925925926,528,27824.31136433,0.637623403677203,46.833896440778,8,8
16,0.0510571071854042,0.000180837941750823,0.46875,0.500158500135857,497,581.105263157895,528,16947.0005063275,0.488633275971379,32.4706419782873,9,9
32,0.0308658632711712,8.90961045265993e-05,0.235294117647059,0.44780816954986,345,552.05,528,19691.3720259965,0.555475047550041,38.2951084989572,1,8
32,0.0139990635773377,2.74169506594623e-05,0,0.496694140023549,436,69.00625,528,19183.4878557869,0.567611629381397,40.56269367177,2,7
32,0.0873780524039009,6.36461382335492e-05,0,0.579227425052079,423,56.9123711340206,528,20482.3296679553,0.548863327597138,36.4858087501349,3,7
32,0.0124486779408545,0.000114723893117632,0,0.446200525314736,554,160.014492753623,528,6331.67285639902,0.453944389095191,25.888764490278,4,8
32,0.00149638753851111,1.64727084611566e-05,0.470588235294118,0.654707454034961,112,2208.2,528,190669.969761433,0.799927542795037,88.9685570909255,5,8
32,0.0228713274208112,2.93543844692778e-05,0.538602941176471,0.823419527216738,201,334.575757575758,528,13387.2712949734,0.651209129607825,31.3558501631184,6,6
32,0.0331612465345623,9.15330843643463e-05,0,0.665123177248438,417,1380.125,528,3692.68382593646,0.390816049270899,24.0353798961542,7,6
32,0.0111754456703816,3.47756849772742e-05,0,0.556278869667603,266,408.925925925926,528,32223.9942104105,0.637623403677203,46.833896440778,8,8
32,0.181177855751787,0.00348351218972969,0,0.500158500135857,497,581.105263157895,528,28548.7404549927,0.488633275971379,32.4706419782873,9,9
64,0.165843562083145,0.000113284760949605,0.262152777777778,0.44780816954986,345,552.05,528,23154.6196349346,0.555475047550041,38.2951084989572,1,8
64,0.0143640417605723,9.47371497460699e-05,0,0.496694140023549,436,69.00625,528,21988.3421457146,0.567611629381397,40.56269367177,2,7
64,0.00434330726362832,0.000107990050492756,0,0.579227425052079,423,56.9123711340206,528,22506.6948507668,0.548863327597138,36.4858087501349,3,7
64,0.0174118668481624,6.00663744752921e-05,0.222222222222222,0.446200525314736,554,160.014492753623,528,7338.41413181149,0.453944389095191,25.888764490278,4,8
64,0.0509852771168088,8.75210117036262e-06,0.263888888888889,0.654707454034961,112,2208.2,528,199810.451905984,0.799927542795037,88.9685570909255,5,8
64,0.000421371384255721,5.83341292884815e-05,0.243055555555556,0.823419527216738,201,334.575757575758,528,14804.7916658093,0.651209129607825,31.3558501631184,6,6
64,0.00358882400703171,3.8091044843505e-05,0,0.665123177248438,417,1380.125,528,4532.96970386837,0.390816049270899,24.0353798961542,7,6
64,0.00994009184138277,2.35312938433401e-05,0.241319444444444,0.556278869667603,266,408.925925925926,528,35480.7206055404,0.637623403677203,46.833896440778,8,8
64,0.0124735035575697,5.97693956482555e-05,0,0.500158500135857,497,581.105263157895,528,20238.3404864671,0.488633275971379,32.4706419782873,9,9
128,0.0175878470398994,5.83238907812058e-05,0,0.44780816954986,345,552.05,528,24917.3707527869,0.555475047550041,38.2951084989572,1,8
128,0.202381195995003,0.000210509635803011,0,0.496694140023549,436,69.00625,528,23978.5637024116,0.567611629381397,40.56269367177,2,7
128,0.00460191962213688,0.000117948134415394,0,0.579227425052079,423,56.9123711340206,528,23921.5650398327,0.548863327597138,36.4858087501349,3,7
128,0.523867133424252,0.000190588378353946,0.2375,0.446200525314736,554,160.014492753623,528,8722.95408389784,0.453944389095191,25.888764490278,4,8
128,0.00392669830911719,1.79051633894494e-05,0.2,0.654707454034961,112,2208.2,528,203693.096191038,0.799927542795037,88.9685570909255,5,8
128,0.0130312914661787,3.80766046006701e-05,0.6125,0.823419527216738,201,334.575757575758,528,15947.2035644319,0.651209129607825,31.3558501631184,6,6
128,0.0271070244960382,2.50147974553962e-05,0,0.665123177248438,417,1380.125,528,5307.87439675653,0.390816049270899,24.0353798961542,7,6
128,0.0312128449471717,2.41618365939756e-05,0,0.556278869667603,266,408.925925925926,528,37719.1337457347,0.637623403677203,46.833896440778,8,8
128,0.00688251104643574,0.000101162022331612,0,0.500158500135857,497,581.105263157895,528,21990.9629974264,0.488633275971379,32.4706419782873,9,9
1,0.164902125883533,0.000523500041266872,0.311320754716981,0.44780816954986,345,552.05,529,8931.35338957031,0.555475047550041,38.2951084989572,1,8
1,0.379501619982401,9.74786327312338e-05,0.739622641509434,0.496694140023549,436,69.00625,529,18967.360880825,0.567611629381397,40.56269367177,2,7
1,0.50083631120512,0.000302100610893177,0.707547169811321,0.579227425052079,423,56.9123711340206,529,17278.7349439859,0.548863327597138,36.4858087501349,3,7
1,0.520891311731826,0.000182786883448083,0.673584905660377,0.446200525314736,554,160.014492753623,529,3059.21266011774,0.453944389095191,25.888764490278,4,8
1,0.308858269833542,2.04587751538036e-05,0.99811320754717,0.654707454034961,112,2208.2,529,45447.1556513577,0.799927542795037,88.9685570909255,5,8
1,0.0115090502281889,0.00019558965983446,0.567924528301887,0.823419527216738,201,334.575757575758,529,7883.4998620491,0.651209129607825,31.3558501631184,6,6
1,0.203419981134936,0.000254434870153528,0,0.665123177248438,417,1380.125,529,3936.8974076124,0.390816049270899,24.0353798961542,7,6
1,0.374194420360888,0.000430022997020726,0.271698113207547,0.556278869667603,266,408.925925925926,529,36732.5881932617,0.637623403677203,46.833896440778,8,8
1,0.144525841468346,0.000271084776903105,0.59622641509434,0.500158500135857,497,581.105263157895,529,18309.4176651892,0.488633275971379,32.4706419782873,9,9
2,0.0351775131291702,6.95595907252278e-05,0.718867924528302,0.44780816954986,345,552.05,529,27328.2910286981,0.555475047550041,38.2951084989572,1,8
2,0.281818204783969,0.000167533492972936,0.613207547169811,0.496694140023549,436,69.00625,529,7670.14993520006,0.567611629381397,40.56269367177,2,7
2,0.087466382166243,8.62191007386721e-05,0.6,0.579227425052079,423,56.9123711340206,529,1924.20053177557,0.548863327597138,36.4858087501349,3,7
2,0.630493880261259,0.00032254086154435,0.516981132075472,0.446200525314736,554,160.014492753623,529,3164.23325269593,0.453944389095191,25.888764490278,4,8
2,0.308858269833542,2.04587751538036e-05,0.99622641509434,0.654707454034961,112,2208.2,529,57485.7270799292,0.799927542795037,88.9685570909255,5,8
